bank_id,gl_id,bank_description,gl_description,confidence,matched_rules,match_type,bank_amount,gl_amount,amount_difference,bank_date,gl_date,date_difference_days,time_anomaly_6_months,normalized_bank_vendor,normalized_gl_vendor
BANK000757,GL000775,Payment to Global Services,GL Entry: Tech Solutions,50.83,"[""amount_only_match""]",amount_only,22386.83,22337.66,49.17,2024-05-15 00:00:00,2024-01-12 00:00:00,124,,,
BANK000762,GL000280,Payment to Business Tools,GL Entry: TS Inc,97.92,"[""amount_only_match""]",amount_only,8216.56,8214.48,2.08,2024-02-07 00:00:00,2024-03-22 00:00:00,44,,,
BANK000763,GL000733,Payment to XYZ Corp,GL Entry: TECH SOL,51.04,"[""amount_only_match""]",amount_only,1101.89,1052.93,48.96,2024-05-13 00:00:00,2024-02-10 00:00:00,93,,,
BANK000764,GL000777,Payment to Smith & Co,GL Entry: XYZ Corporation,49.28,"[""amount_only_match""]",amount_only,8588.25,8537.53,50.72,2024-07-11 00:00:00,2024-12-29 00:00:00,171,,,
BANK000765,GL001143,Payment to Finance Partners,GL Entry: Tech Solutions LLC,39.21,"[""amount_only_match""]",amount_only,47097.52,47036.73,60.79,2024-02-17 00:00:00,2024-12-11 00:00:00,298,,,
BANK000766,GL000289,Payment to ABC Inc,GL Entry: XYZ Corp,86.23,"[""amount_only_match""]",amount_only,44671.99,44685.76,13.77,2024-12-26 00:00:00,2024-11-05 00:00:00,51,,,
BANK000767,GL000325,Payment to Smith & Co,GL Entry: ABC Inc.,61.49,"[""amount_only_match""]",amount_only,8333.36,8294.85,38.51,2024-08-10 00:00:00,2024-08-19 00:00:00,9,,,
BANK000768,GL000767,Payment to Audit Solutions,GL Entry: Global Svcs,80.28,"[""amount_only_match""]",amount_only,16621.62,16641.34,19.72,2024-04-07 00:00:00,2024-10-05 00:00:00,181,,,
BANK000770,GL001032,Payment to Consulting Group,GL Entry: TECH SOLUTIONS,49.13,"[""amount_only_match""]",amount_only,19705.82,19654.95,50.87,2024-10-08 00:00:00,2024-11-25 00:00:00,48,,,
BANK000772,GL000215,Payment to XYZ Corp,GL Entry: GLOBAL SERV,58.46,"[""amount_only_match""]",amount_only,30050.75,30092.29,41.54,2024-04-12 00:00:00,2024-01-08 00:00:00,95,,,
BANK000773,GL001191,Payment to XYZ Corp,GL Entry: XYZ Corp,66.4,"[""amount_only_match""]",amount_only,8624.53,8590.93,33.6,2024-05-29 00:00:00,2024-12-22 00:00:00,207,,,
BANK000774,GL000498,Payment to Consulting Group,GL Entry: GLOBAL SERVICES INC,94.19,"[""amount_only_match""]",amount_only,15486.83,15492.64,5.81,2024-07-22 00:00:00,2024-03-23 00:00:00,121,,,
BANK000777,GL000513,Payment to Global Services,GL Entry: XYZ Corp,46.95,"[""amount_only_match""]",amount_only,22043.05,22096.1,53.05,2024-05-14 00:00:00,2024-06-14 00:00:00,31,,,
BANK000778,GL000908,Payment to Software House,GL Entry: Smith Co.,24.2,"[""amount_only_match""]",amount_only,3175.8,3100.0,75.8,2024-12-22 00:00:00,2024-06-15 00:00:00,190,,,
BANK000779,GL000154,Payment to Audit Solutions,GL Entry: GLOBAL SERVICES INC,19.86,"[""amount_only_match""]",amount_only,33440.24,33360.1,80.14,2024-10-04 00:00:00,2024-03-14 00:00:00,204,,,
BANK000780,GL000813,Payment to Audit Solutions,GL Entry: SMITH CO,69.26,"[""amount_only_match""]",amount_only,11452.89,11422.15,30.74,2024-02-01 00:00:00,2024-10-16 00:00:00,258,,,
BANK000782,GL000881,Payment to Audit Solutions,GL Entry: X Y Z Corp,79.54,"[""amount_only_match""]",amount_only,23865.49,23845.03,20.46,2024-02-10 00:00:00,2024-02-04 00:00:00,6,,,
BANK000783,GL000749,Payment to Business Tools,GL Entry: XYZ Corp,81.95,"[""amount_only_match""]",amount_only,25154.86,25136.81,18.05,2024-09-21 00:00:00,2024-03-13 00:00:00,192,,,
BANK000785,GL000496,Payment to Smith & Co,GL Entry: SMITH AND CO,0.06,"[""amount_only_match""]",amount_only,48611.03,48511.09,99.94,2024-04-08 00:00:00,2024-05-29 00:00:00,51,,,
BANK000788,GL000504,Payment to Audit Solutions,GL Entry: SMITH CO,49.84,"[""amount_only_match""]",amount_only,4442.67,4392.51,50.16,2024-10-11 00:00:00,2024-09-02 00:00:00,39,,,
BANK000789,GL000609,Payment to Business Tools,GL Entry: Global Services Inc,29.79,"[""amount_only_match""]",amount_only,26032.44,26102.65,70.21,2024-01-07 00:00:00,2024-01-26 00:00:00,19,,,
BANK000793,GL000812,Payment to Audit Solutions,GL Entry: ABC Inc,36.42,"[""amount_only_match""]",amount_only,43387.02,43323.44,63.58,2024-06-25 00:00:00,2024-02-09 00:00:00,137,,,
BANK000794,GL000699,Payment to Consulting Group,GL Entry: Smith & Co,91.97,"[""amount_only_match""]",amount_only,24330.68,24338.71,8.03,2024-11-07 00:00:00,2024-03-03 00:00:00,249,,,
BANK000796,GL001060,Payment to Digital Agency,GL Entry: ABC Inc,39.22,"[""amount_only_match""]",amount_only,2035.25,1974.47,60.78,2024-06-18 00:00:00,2024-08-26 00:00:00,69,,,
BANK000798,GL000412,Payment to Digital Agency,GL Entry: SMITH CO,97.1,"[""amount_only_match""]",amount_only,15616.37,15619.27,2.9,2024-09-08 00:00:00,2024-06-27 00:00:00,73,,,
BANK000799,GL001043,Payment to Business Tools,GL Entry: SMITH CO,50.91,"[""amount_only_match""]",amount_only,6805.84,6756.75,49.09,2024-08-14 00:00:00,2024-01-24 00:00:00,203,,,
BANK000800,GL000697,Payment to Software House,GL Entry: A B C Inc,8.49,"[""amount_only_match""]",amount_only,36467.09,36375.58,91.51,2024-11-05 00:00:00,2024-05-01 00:00:00,188,,,
BANK000801,GL000853,Payment to Digital Agency,GL Entry: ABC Inc,2.69,"[""amount_only_match""]",amount_only,22141.66,22044.35,97.31,2024-07-27 00:00:00,2024-06-24 00:00:00,33,,,
BANK000803,GL000433,Payment to Audit Solutions,GL Entry: SMITH AND CO,74.71,"[""amount_only_match""]",amount_only,15625.04,15599.75,25.29,2024-09-16 00:00:00,2024-07-30 00:00:00,48,,,
BANK000804,GL000862,Payment to Smith & Co,GL Entry: GLOBAL SERV,72.3,"[""amount_only_match""]",amount_only,43978.7,43951.0,27.7,2024-01-15 00:00:00,2024-03-01 00:00:00,46,,,
BANK000805,GL000249,Payment to ABC Inc,GL Entry: XYZ Corp,15.76,"[""amount_only_match""]",amount_only,41865.14,41949.38,84.24,2024-05-07 00:00:00,2024-06-14 00:00:00,38,,,
BANK000806,GL001179,Payment to Finance Partners,GL Entry: Global Services,48.52,"[""amount_only_match""]",amount_only,35261.23,35209.75,51.48,2024-05-20 00:00:00,2024-04-12 00:00:00,38,,,
BANK000807,GL000832,Payment to Software House,GL Entry: Tech Solutions,97.12,"[""amount_only_match""]",amount_only,19907.42,19910.3,2.88,2024-03-04 00:00:00,2024-07-01 00:00:00,119,,,
BANK000810,GL000974,Payment to XYZ Corp,GL Entry: ABC Inc.,21.53,"[""amount_only_match""]",amount_only,37473.16,37394.69,78.47,2024-12-18 00:00:00,2024-12-03 00:00:00,15,,,
BANK000811,GL000462,Payment to Business Tools,GL Entry: ABC INCORPORATED,58.92,"[""amount_only_match""]",amount_only,2577.59,2618.67,41.08,2024-10-19 00:00:00,2024-06-28 00:00:00,113,,,
BANK000813,GL000268,Payment to ABC Inc,GL Entry: Smith & Company,31.37,"[""amount_only_match""]",amount_only,25712.73,25644.1,68.63,2024-12-15 00:00:00,2024-12-27 00:00:00,12,,,
BANK000815,GL000708,Payment to Digital Agency,GL Entry: Tech Solutions,54.88,"[""amount_only_match""]",amount_only,12694.28,12739.4,45.12,2024-06-05 00:00:00,2024-03-02 00:00:00,95,,,
BANK000817,GL000286,Payment to Data Systems,GL Entry: XYZ CORP.,1.23,"[""amount_only_match""]",amount_only,23388.23,23487.0,98.77,2024-12-12 00:00:00,2024-06-23 00:00:00,172,,,
BANK000818,GL000747,Payment to Data Systems,GL Entry: Tech Solutions,51.03,"[""amount_only_match""]",amount_only,29265.91,29216.94,48.97,2024-01-04 00:00:00,2024-03-10 00:00:00,66,,,
BANK000820,GL000893,Payment to Finance Partners,GL Entry: ABC Inc.,85.51,"[""amount_only_match""]",amount_only,5494.42,5479.93,14.49,2024-02-02 00:00:00,2024-02-21 00:00:00,19,,,
BANK000821,GL000883,Payment to Tech Solutions,GL Entry: GLOBAL SERV,35.39,"[""amount_only_match""]",amount_only,16324.34,16388.95,64.61,2024-05-21 00:00:00,2024-05-18 00:00:00,3,,,
BANK000822,GL000570,Payment to Data Systems,GL Entry: Global Svcs,14.37,"[""amount_only_match""]",amount_only,15009.68,14924.05,85.63,2024-03-17 00:00:00,2024-10-14 00:00:00,211,,,
BANK000823,GL000444,Payment to Audit Solutions,GL Entry: Smith & Company,32.17,"[""amount_only_match""]",amount_only,40290.95,40223.12,67.83,2024-11-03 00:00:00,2024-08-29 00:00:00,66,,,
BANK000824,GL000894,Payment to Software House,GL Entry: Global Services,24.03,"[""amount_only_match""]",amount_only,7082.48,7158.45,75.97,2024-01-14 00:00:00,2024-08-25 00:00:00,224,,,
BANK000825,GL000339,Payment to Audit Solutions,GL Entry: XYZ CORP.,16.63,"[""amount_only_match""]",amount_only,13045.37,12962.0,83.37,2024-08-02 00:00:00,2024-05-10 00:00:00,84,,,
BANK000826,GL000910,Payment to Global Services,GL Entry: Tech Solutions LLC,34.2,"[""amount_only_match""]",amount_only,29192.88,29258.68,65.8,2024-10-19 00:00:00,2024-09-23 00:00:00,26,,,
BANK000827,GL000499,Payment to Business Tools,GL Entry: Global Svcs,67.73,"[""amount_only_match""]",amount_only,34347.27,34315.0,32.27,2024-11-22 00:00:00,2024-02-07 00:00:00,289,,,
BANK000828,GL000493,Payment to Smith & Co,GL Entry: ABC INC,57.35,"[""amount_only_match""]",amount_only,17989.01,17946.36,42.65,2024-06-02 00:00:00,2024-09-06 00:00:00,96,,,
BANK000829,GL000566,Payment to Consulting Group,GL Entry: ABC INCORPORATED,27.43,"[""amount_only_match""]",amount_only,9138.68,9211.25,72.57,2024-02-19 00:00:00,2024-05-23 00:00:00,94,,,
BANK000832,GL000937,Payment to Audit Solutions,GL Entry: XYZ Corp,93.23,"[""amount_only_match""]",amount_only,37236.08,37229.31,6.77,2024-06-06 00:00:00,2024-12-05 00:00:00,182,,,
BANK000834,GL000189,Payment to Cloud Services,GL Entry: Global Services Inc,22.95,"[""amount_only_match""]",amount_only,23579.77,23502.72,77.05,2024-11-20 00:00:00,2024-06-22 00:00:00,151,,,
BANK000835,GL000502,Payment to Data Systems,GL Entry: Tech Solutions LLC,82.1,"[""amount_only_match""]",amount_only,3653.67,3671.57,17.9,2024-04-09 00:00:00,2024-02-15 00:00:00,54,,,
BANK000837,GL001000,Payment to Global Services,GL Entry: Smith Co.,47.79,"[""amount_only_match""]",amount_only,42726.56,42778.77,52.21,2024-03-11 00:00:00,2024-07-07 00:00:00,118,,,
BANK000838,GL000112,Payment to Smith & Co,GL Entry: Global Svcs,8.93,"[""amount_only_match""]",amount_only,44652.97,44561.9,91.07,2024-08-22 00:00:00,2024-09-15 00:00:00,24,,,
BANK000839,GL000442,Payment to Finance Partners,GL Entry: GLOBAL SERV,58.35,"[""amount_only_match""]",amount_only,38969.16,39010.81,41.65,2024-09-06 00:00:00,2024-12-17 00:00:00,102,,,
BANK000841,GL000083,Payment to Cloud Services,GL Entry: ABC Inc,5.99,"[""amount_only_match""]",amount_only,38083.54,38177.55,94.01,2024-03-27 00:00:00,2024-06-12 00:00:00,77,,,
BANK000844,GL000009,Payment to ABC Inc,GL Entry: ABC INC,29.83,"[""amount_only_match""]",amount_only,26735.75,26805.92,70.17,2024-07-10 00:00:00,2024-01-20 00:00:00,172,,,
BANK000845,GL000786,Payment to ABC Inc,GL Entry: ABC Inc,91.74,"[""amount_only_match""]",amount_only,9609.78,9618.04,8.26,2024-12-12 00:00:00,2024-08-12 00:00:00,122,,,
BANK000846,GL000900,Payment to Tech Solutions,GL Entry: Smith & Co,74.27,"[""amount_only_match""]",amount_only,11390.66,11364.93,25.73,2024-06-25 00:00:00,2024-04-02 00:00:00,84,,,
BANK000847,GL000887,Payment to Smith & Co,GL Entry: ABC INC,45.5,"[""amount_only_match""]",amount_only,25216.49,25270.99,54.5,2024-06-05 00:00:00,2024-03-25 00:00:00,72,,,
BANK000848,GL000396,Payment to Consulting Group,GL Entry: Global Services,30.02,"[""amount_only_match""]",amount_only,2381.35,2451.33,69.98,2024-05-28 00:00:00,2024-07-25 00:00:00,58,,,
BANK000850,GL000134,Payment to Finance Partners,GL Entry: Smith Co.,16.08,"[""amount_only_match""]",amount_only,49807.33,49723.41,83.92,2024-09-07 00:00:00,2024-08-23 00:00:00,15,,,
BANK000853,GL000416,Payment to Business Tools,GL Entry: GLOBAL SERVICES INC,88.73,"[""amount_only_match""]",amount_only,18392.91,18381.64,11.27,2024-11-29 00:00:00,2024-05-05 00:00:00,208,,,
BANK000854,GL000886,Payment to Business Tools,GL Entry: ABC INC,49.46,"[""amount_only_match""]",amount_only,43839.55,43890.09,50.54,2024-05-10 00:00:00,2024-12-06 00:00:00,210,,,
BANK000856,GL000451,Payment to Audit Solutions,GL Entry: TS Inc,58.58,"[""amount_only_match""]",amount_only,2506.93,2465.51,41.42,2024-02-29 00:00:00,2024-03-31 00:00:00,31,,,
BANK000857,GL000620,Payment to Digital Agency,GL Entry: Smith & Company,61.63,"[""amount_only_match""]",amount_only,27409.39,27371.02,38.37,2024-08-30 00:00:00,2024-09-14 00:00:00,15,,,
BANK000859,GL000817,Payment to Cloud Services,GL Entry: ABC Inc,13.65,"[""amount_only_match""]",amount_only,26063.43,25977.08,86.35,2024-11-14 00:00:00,2024-04-20 00:00:00,208,,,
BANK000861,GL000578,Payment to Consulting Group,GL Entry: ABC INCORPORATED,84.44,"[""amount_only_match""]",amount_only,14207.07,14222.63,15.56,2024-02-24 00:00:00,2024-01-28 00:00:00,27,,,
BANK000862,GL000511,Payment to Global Services,GL Entry: GLOBAL SERV,17.07,"[""amount_only_match""]",amount_only,38920.15,39003.08,82.93,2024-09-24 00:00:00,2024-08-30 00:00:00,25,,,
BANK000863,GL000139,Payment to Data Systems,GL Entry: Global Svcs,78.46,"[""amount_only_match""]",amount_only,14838.02,14816.48,21.54,2024-01-21 00:00:00,2024-04-05 00:00:00,75,,,
BANK000864,GL000667,Payment to Finance Partners,GL Entry: ABC Inc,68.19,"[""amount_only_match""]",amount_only,34441.38,34409.57,31.81,2024-09-03 00:00:00,2024-04-24 00:00:00,132,,,
BANK000865,GL000719,Payment to Cloud Services,GL Entry: TS Inc,64.98,"[""amount_only_match""]",amount_only,33614.49,33579.47,35.02,2024-02-26 00:00:00,2024-02-07 00:00:00,19,,,
BANK000866,GL001198,Payment to XYZ Corp,GL Entry: GLOBAL SERV,56.46,"[""amount_only_match""]",amount_only,47477.36,47520.9,43.54,2024-09-18 00:00:00,2024-06-04 00:00:00,106,,,
BANK000867,GL000203,Payment to Global Services,GL Entry: ABC Inc.,39.49,"[""amount_only_match""]",amount_only,45248.49,45309.0,60.51,2024-11-25 00:00:00,2024-07-30 00:00:00,118,,,
BANK000870,GL000234,Payment to Business Tools,GL Entry: Smith & Co,82.39,"[""amount_only_match""]",amount_only,36953.16,36935.55,17.61,2024-02-18 00:00:00,2024-09-17 00:00:00,212,,,
BANK000872,GL000860,Payment to Tech Solutions,GL Entry: TECH SOLUTIONS,21.81,"[""amount_only_match""]",amount_only,44736.93,44658.74,78.19,2024-11-14 00:00:00,2024-06-12 00:00:00,155,,,
BANK000874,GL000763,Payment to Audit Solutions,GL Entry: XYZ Corp,17.71,"[""amount_only_match""]",amount_only,48119.27,48036.98,82.29,2024-05-19 00:00:00,2024-05-19 00:00:00,0,,,
BANK000875,GL000362,Payment to Business Tools,GL Entry: GLOBAL SERVICES INC,89.02,"[""amount_only_match""]",amount_only,40014.96,40003.98,10.98,2024-11-28 00:00:00,2024-08-13 00:00:00,107,,,
BANK000876,GL001065,Payment to Smith & Co,GL Entry: XYZ CORP,75.14,"[""amount_only_match""]",amount_only,34838.88,34863.74,24.86,2024-01-31 00:00:00,2024-01-05 00:00:00,26,,,
BANK000877,GL000135,Payment to Software House,GL Entry: Smith & Co,10.09,"[""amount_only_match""]",amount_only,24185.48,24095.57,89.91,2024-10-18 00:00:00,2024-11-07 00:00:00,20,,,
BANK000880,GL000282,Payment to ABC Inc,GL Entry: XYZ Corp,22.63,"[""amount_only_match""]",amount_only,44390.94,44468.31,77.37,2024-08-13 00:00:00,2024-12-19 00:00:00,128,,,
BANK000881,GL000109,Payment to Digital Agency,GL Entry: SMITH AND CO,98.68,"[""amount_only_match""]",amount_only,32783.18,32784.5,1.32,2024-01-07 00:00:00,2024-06-09 00:00:00,154,,,
BANK000882,GL000133,Payment to Digital Agency,GL Entry: GLOBAL SERV,73.88,"[""amount_only_match""]",amount_only,38399.68,38373.56,26.12,2024-10-22 00:00:00,2024-08-29 00:00:00,54,,,
BANK000884,GL000677,Payment to Digital Agency,GL Entry: X Y Z Corp,50.38,"[""amount_only_match""]",amount_only,4852.58,4902.2,49.62,2024-12-04 00:00:00,2024-09-18 00:00:00,77,,,
BANK000885,GL000096,Payment to Audit Solutions,GL Entry: SMITH CO,58.86,"[""amount_only_match""]",amount_only,33219.16,33260.3,41.14,2024-11-24 00:00:00,2024-08-08 00:00:00,108,,,
BANK000886,GL000127,Payment to ABC Inc,GL Entry: Tech Solutions,36.03,"[""amount_only_match""]",amount_only,44613.89,44549.92,63.97,2024-11-09 00:00:00,2024-03-06 00:00:00,248,,,
BANK000887,GL000822,Payment to Consulting Group,GL Entry: Smith Co.,43.3,"[""amount_only_match""]",amount_only,46725.13,46668.43,56.7,2024-09-15 00:00:00,2024-01-07 00:00:00,252,,,
BANK000888,GL001102,Payment to Finance Partners,GL Entry: ABC Inc.,45.2,"[""amount_only_match""]",amount_only,3835.78,3890.58,54.8,2024-09-08 00:00:00,2024-05-14 00:00:00,117,,,
BANK000889,GL000487,Payment to Data Systems,GL Entry: ABC Inc,41.11,"[""amount_only_match""]",amount_only,2612.5,2671.39,58.89,2024-04-24 00:00:00,2024-05-20 00:00:00,26,,,
BANK000892,GL001110,Payment to XYZ Corp,GL Entry: Smith & Co,30.71,"[""amount_only_match""]",amount_only,37287.42,37356.71,69.29,2024-01-10 00:00:00,2024-05-17 00:00:00,128,,,
BANK000895,GL000985,Payment to Finance Partners,GL Entry: Tech Solutions,41.12,"[""amount_only_match""]",amount_only,22864.78,22805.9,58.88,2024-06-23 00:00:00,2024-11-11 00:00:00,141,,,
BANK000896,GL000183,Payment to Data Systems,GL Entry: Tech Solutions,84.95,"[""amount_only_match""]",amount_only,42231.44,42246.49,15.05,2024-06-18 00:00:00,2024-10-18 00:00:00,122,,,
BANK000897,GL000792,Payment to Finance Partners,GL Entry: ABC Inc,60.89,"[""amount_only_match""]",amount_only,23709.37,23670.26,39.11,2024-12-02 00:00:00,2024-07-25 00:00:00,130,,,
BANK000899,GL000208,Payment to Business Tools,GL Entry: XYZ Corporation,60.51,"[""amount_only_match""]",amount_only,17821.44,17860.93,39.49,2024-11-20 00:00:00,2024-01-31 00:00:00,294,,,
BANK000902,GL000995,Payment to Global Services,GL Entry: X Y Z Corp,8.63,"[""amount_only_match""]",amount_only,9458.42,9367.05,91.37,2024-07-20 00:00:00,2024-01-28 00:00:00,174,,,
BANK000903,GL000851,Payment to Business Tools,GL Entry: TS Inc,33.69,"[""amount_only_match""]",amount_only,35867.72,35934.03,66.31,2024-02-25 00:00:00,2024-06-21 00:00:00,117,,,
BANK000904,GL000864,Payment to XYZ Corp,GL Entry: XYZ CORP.,1.65,"[""amount_only_match""]",amount_only,41889.57,41987.92,98.35,2024-10-28 00:00:00,2024-12-08 00:00:00,41,,,
BANK000907,GL000811,Payment to Business Tools,GL Entry: A B C Inc,48.53,"[""amount_only_match""]",amount_only,24198.3,24146.83,51.47,2024-09-17 00:00:00,2024-06-14 00:00:00,95,,,
BANK000911,GL000646,Payment to Tech Solutions,GL Entry: Global Services Inc,26.49,"[""amount_only_match""]",amount_only,13752.43,13678.92,73.51,2024-06-24 00:00:00,2024-05-04 00:00:00,51,,,
BANK000916,GL000684,Payment to Data Systems,GL Entry: Smith Co.,69.07,"[""amount_only_match""]",amount_only,48761.46,48792.39,30.93,2024-04-01 00:00:00,2024-06-13 00:00:00,73,,,
BANK000917,GL001088,Payment to Business Tools,GL Entry: SMITH AND CO,47.49,"[""amount_only_match""]",amount_only,16186.83,16134.32,52.51,2024-02-29 00:00:00,2024-09-30 00:00:00,214,,,
BANK000918,GL001069,Payment to Digital Agency,GL Entry: Global Services Inc,8.8,"[""amount_only_match""]",amount_only,29182.03,29273.23,91.2,2024-12-07 00:00:00,2024-12-02 00:00:00,5,,,
BANK000919,GL000615,Payment to Business Tools,GL Entry: XYZ Corporation,18.37,"[""amount_only_match""]",amount_only,14367.81,14286.18,81.63,2024-08-04 00:00:00,2024-02-02 00:00:00,184,,,
BANK000921,GL000560,Payment to Business Tools,GL Entry: GLOBAL SERVICES INC,21.81,"[""amount_only_match""]",amount_only,2924.58,2846.39,78.19,2024-05-16 00:00:00,2024-07-26 00:00:00,71,,,
BANK000923,GL000929,Payment to ABC Inc,GL Entry: Global Services,18.69,"[""amount_only_match""]",amount_only,10279.65,10360.96,81.31,2024-10-04 00:00:00,2024-11-23 00:00:00,50,,,
BANK000926,GL000904,Payment to Audit Solutions,GL Entry: GLOBAL SERVICES INC,43.52,"[""amount_only_match""]",amount_only,34677.51,34733.99,56.48,2024-01-25 00:00:00,2024-07-02 00:00:00,159,,,
BANK000928,GL001046,Payment to Business Tools,GL Entry: ABC INCORPORATED,92.52,"[""amount_only_match""]",amount_only,12641.92,12649.4,7.48,2024-11-13 00:00:00,2024-03-03 00:00:00,255,,,
BANK000931,GL000193,Payment to Software House,GL Entry: ABC INC,80.6,"[""amount_only_match""]",amount_only,14779.47,14798.87,19.4,2024-03-31 00:00:00,2024-07-25 00:00:00,116,,,
BANK000932,GL000960,Payment to XYZ Corp,GL Entry: SMITH AND CO,91.99,"[""amount_only_match""]",amount_only,48127.51,48119.5,8.01,2024-09-20 00:00:00,2024-02-05 00:00:00,228,,,
BANK000935,GL000936,Payment to Cloud Services,GL Entry: Tech Solutions,47.06,"[""amount_only_match""]",amount_only,7769.8,7822.74,52.94,2024-06-14 00:00:00,2024-08-12 00:00:00,59,,,
BANK000936,GL001026,Payment to Software House,GL Entry: XYZ Corporation,87.4,"[""amount_only_match""]",amount_only,46625.86,46638.46,12.6,2024-11-11 00:00:00,2024-11-11 00:00:00,0,,,
BANK000937,GL000759,Payment to Business Tools,GL Entry: ABC Inc,15.7,"[""amount_only_match""]",amount_only,27552.99,27468.69,84.3,2024-02-07 00:00:00,2024-08-09 00:00:00,184,,,
BANK000938,GL000042,Payment to Data Systems,GL Entry: Global Services,5.97,"[""amount_only_match""]",amount_only,11076.1,11170.13,94.03,2024-04-04 00:00:00,2024-05-16 00:00:00,42,,,
BANK000939,GL000748,Payment to Data Systems,GL Entry: Tech Solutions LLC,61.0,"[""amount_only_match""]",amount_only,25306.5,25345.5,39.0,2024-07-31 00:00:00,2024-02-12 00:00:00,170,,,
BANK000941,GL000469,Payment to Data Systems,GL Entry: XYZ Corporation,74.23,"[""amount_only_match""]",amount_only,14749.36,14723.59,25.77,2024-11-12 00:00:00,2024-11-08 00:00:00,4,,,
BANK000942,GL000350,Payment to ABC Inc,GL Entry: Tech Solutions,13.95,"[""amount_only_match""]",amount_only,41202.05,41116.0,86.05,2024-11-28 00:00:00,2024-07-11 00:00:00,140,,,
BANK000943,GL000970,Payment to Cloud Services,GL Entry: Smith & Company,72.62,"[""amount_only_match""]",amount_only,22338.8,22311.42,27.38,2024-11-24 00:00:00,2024-08-11 00:00:00,105,,,
BANK000944,GL001113,Payment to Finance Partners,GL Entry: Tech Solutions LLC,37.73,"[""amount_only_match""]",amount_only,47948.95,48011.22,62.27,2024-12-15 00:00:00,2024-04-06 00:00:00,253,,,
BANK000946,GL000401,Payment to Data Systems,GL Entry: SMITH AND CO,1.81,"[""amount_only_match""]",amount_only,41123.24,41221.43,98.19,2024-07-10 00:00:00,2024-07-12 00:00:00,2,,,
BANK000947,GL001196,Payment to Software House,GL Entry: Tech Solutions,17.56,"[""amount_only_match""]",amount_only,24391.55,24473.99,82.44,2024-05-31 00:00:00,2024-09-05 00:00:00,97,,,
BANK000949,GL000120,Payment to XYZ Corp,GL Entry: Tech Solutions,30.3,"[""amount_only_match""]",amount_only,26706.97,26637.27,69.7,2024-11-16 00:00:00,2024-10-29 00:00:00,18,,,
BANK000950,GL000413,Payment to Audit Solutions,GL Entry: ABC Inc,92.0,"[""amount_only_match""]",amount_only,38701.76,38693.76,8.0,2024-12-16 00:00:00,2024-07-01 00:00:00,168,,,
BANK000951,GL000939,Payment to Digital Agency,GL Entry: Tech Solutions,65.37,"[""amount_only_match""]",amount_only,26933.94,26968.57,34.63,2024-12-25 00:00:00,2024-06-30 00:00:00,178,,,
BANK000953,GL000540,Payment to ABC Inc,GL Entry: Global Services,29.34,"[""amount_only_match""]",amount_only,23015.34,23086.0,70.66,2024-06-18 00:00:00,2024-09-05 00:00:00,79,,,
BANK000954,GL001010,Payment to Data Systems,GL Entry: Smith Co.,2.5,"[""amount_only_match""]",amount_only,2807.98,2710.48,97.5,2024-05-08 00:00:00,2024-07-13 00:00:00,66,,,
BANK000955,GL000383,Payment to Audit Solutions,GL Entry: Tech Solutions,10.63,"[""amount_only_match""]",amount_only,41098.8,41009.43,89.37,2024-05-12 00:00:00,2024-12-02 00:00:00,204,,,
BANK000956,GL000522,Payment to ABC Inc,GL Entry: ABC INCORPORATED,10.65,"[""amount_only_match""]",amount_only,20281.96,20192.61,89.35,2024-06-10 00:00:00,2024-12-20 00:00:00,193,,,
BANK000957,GL000179,Payment to Digital Agency,GL Entry: TS Inc,76.12,"[""amount_only_match""]",amount_only,26788.24,26764.36,23.88,2024-11-24 00:00:00,2024-10-12 00:00:00,43,,,
BANK000958,GL000874,Payment to Finance Partners,GL Entry: XYZ CORP.,2.11,"[""amount_only_match""]",amount_only,2371.29,2469.18,97.89,2024-02-07 00:00:00,2024-03-10 00:00:00,32,,,
BANK000959,GL000637,Payment to Tech Solutions,GL Entry: X Y Z Corp,11.6,"[""amount_only_match""]",amount_only,14562.85,14474.45,88.4,2024-12-17 00:00:00,2024-06-01 00:00:00,199,,,
BANK000960,GL000443,Payment to Audit Solutions,GL Entry: ABC Inc,2.67,"[""amount_only_match""]",amount_only,38287.18,38189.85,97.33,2024-08-12 00:00:00,2024-05-19 00:00:00,85,,,
BANK000961,GL000770,Payment to Data Systems,GL Entry: XYZ Corporation,8.26,"[""amount_only_match""]",amount_only,1637.88,1729.62,91.74,2024-03-21 00:00:00,2024-10-07 00:00:00,200,,,
BANK000962,GL000156,Payment to Tech Solutions,GL Entry: ABC Inc,43.46,"[""amount_only_match""]",amount_only,39858.84,39802.3,56.54,2024-10-06 00:00:00,2024-04-29 00:00:00,160,,,
BANK000963,GL000556,Payment to Finance Partners,GL Entry: Tech Solutions,8.54,"[""amount_only_match""]",amount_only,14973.02,14881.56,91.46,2024-11-27 00:00:00,2024-08-29 00:00:00,90,,,
BANK000965,GL001184,Payment to Data Systems,GL Entry: Global Svcs,12.19,"[""amount_only_match""]",amount_only,28678.66,28590.85,87.81,2024-07-20 00:00:00,2024-09-16 00:00:00,58,,,
BANK000966,GL000411,Payment to Global Services,GL Entry: ABC Inc,93.51,"[""amount_only_match""]",amount_only,15304.09,15297.6,6.49,2024-06-25 00:00:00,2024-06-04 00:00:00,21,,,
